="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="Children",="",="0.041***",="",="",="-0.003",=""
="",="",="(0.012)",="",="",="(0.008)",=""
="union_yes",="",="",="0.046***",="",="",="0.013*"
="",="",="",="(0.011)",="",="",="(0.008)"
="firm_size_20_99",="",="",="0.065***",="",="",="0.037***"
="",="",="",="(0.009)",="",="",="(0.007)"
="firm_size_100_199",="",="",="0.121***",="",="",="0.062***"
="",="",="",="(0.012)",="",="",="(0.009)"
="firm_size_200_499",="",="",="0.191***",="",="",="0.106***"
="",="",="",="(0.014)",="",="",="(0.011)"
="firm_size_500",="",="",="0.231***",="",="",="0.160***"
="",="",="",="(0.015)",="",="",="(0.011)"
="firm_size_unknown",="",="",="0.007",="",="",="0.053**"
="",="",="",="(0.047)",="",="",="(0.023)"
="Constant",="3.025***",="2.772***",="2.970***",="3.028***",="2.772***",="2.990***"
="",="(0.026)",="(0.020)",="(0.024)",="(0.022)",="(0.015)",="(0.022)"
="q4",="",="",="",="",="",=""
="Public Sector",="-0.019",="-0.006",="-0.078***",="0.065***",="0.109***",="0.027***"
="",="(0.015)",="(0.016)",="(0.016)",="(0.010)",="(0.012)",="(0.010)"
="Experience",="0.022***",="0.027***",="0.021***",="0.016***",="0.021***",="0.017***"
="",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)"
="Experience^{2}",="-0.000***",="-0.000***",="-0.000***",="-0.000***",="-0.000***",="-0.000***"
="",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)"
="University",="0.264***",="0.434***",="0.240***",="0.172***",="0.368***",="0.167***"
="",="(0.021)",="(0.021)",="(0.022)",="(0.013)",="(0.014)",="(0.013)"
="Diploma / Cert",="0.059***",="0.103***",="0.057***",="0.035***",="0.063***",="0.039***"
="",="(0.014)",="(0.016)",="(0.014)",="(0.011)",="(0.012)",="(0.011)"
="1 child",="0.014",="",="0.017",="-0.020**",="",="-0.020**"
="",="(0.015)",="",="(0.014)",="(0.010)",="",="(0.010)"
="2 children",="0.061***",="",="0.067***",="0.006",="",="0.005"
="",="(0.016)",="",="(0.015)",="(0.011)",="",="(0.011)"
="3 children",="0.074***",="",="0.078***",="0.023",="",="0.022"
="",="(0.027)",="",="(0.026)",="(0.018)",="",="(0.019)"
="4+ children",="0.005",="",="-0.006",="0.046",="",="0.052"
="",="(0.036)",="",="(0.034)",="(0.036)",="",="(0.038)"
="Poor health",="-0.055***",="-0.067***",="-0.053***",="-0.036***",="-0.041***",="-0.034***"
="",="(0.013)",="(0.014)",="(0.012)",="(0.009)",="(0.010)",="(0.008)"
="Born - Eng speaking",="0.054***",="0.074***",="0.038*",="0.021",="0.028*",="0.015"
="",="(0.021)",="(0.027)",="(0.021)",="(0.014)",="(0.017)",="(0.014)"
="Born - Non-Eng speaking",="-0.088***",="-0.102***",="-0.096***",="0.020",="0.003",="0.002"
="",="(0.020)",="(0.025)",="(0.020)",="(0.013)",="(0.020)",="(0.015)"
="Married / De Facto",="0.087***",="0.078***",="0.071***",="0.033***",="0.033**",="0.035***"
="",="(0.015)",="(0.017)",="(0.015)",="(0.010)",="(0.013)",="(0.010)"
="Seperated / Widowed",="0.015",="0.006",="0.008",="-0.003",="-0.031*",="0.007"
="",="(0.029)",="(0.036)",="(0.026)",="(0.015)",="(0.018)",="(0.016)"
="Rural",="-0.057***",="-0.091***",="-0.035**",="-0.013",="-0.030**",="-0.005"
="",="(0.019)",="(0.021)",="(0.017)",="(0.013)",="(0.015)",="(0.014)"
="VIC",="-0.021",="",="-0.022",="-0.036***",="",="-0.039***"
="",="(0.016)",="",="(0.015)",="(0.012)",="",="(0.012)"
="WA",="0.087***",="",="0.069***",="-0.006",="",="-0.010"
="",="(0.026)",="",="(0.025)",="(0.015)",="",="(0.016)"
="QLD",="-0.030",="",="-0.005",="-0.060***",="",="-0.057***"
="",="(0.021)",="",="(0.019)",="(0.012)",="",="(0.012)"
="SA",="-0.114***",="",="-0.112***",="-0.043***",="",="-0.047***"
="",="(0.020)",="",="(0.018)",="(0.013)",="",="(0.014)"
="NT",="0.081",="",="0.098",="-0.003",="",="0.024"
="",="(0.083)",="",="(0.074)",="(0.052)",="",="(0.053)"
="TAS",="-0.132***",="",="-0.134***",="-0.068***",="",="-0.068***"
="",="(0.028)",="",="(0.027)",="(0.019)",="",="(0.020)"
="ACT",="0.097**",="",="0.077**",="0.058***",="",="0.029"
="",="(0.045)",="",="(0.036)",="(0.022)",="",="(0.025)"
="Shiftwork",="0.141***",="",="0.083***",="0.078***",="",="0.050***"
="",="(0.016)",="",="(0.015)",="(0.010)",="",="(0.011)"
="Part Time",="-0.037*",="-0.074***",="-0.022",="0.015*",="-0.009",="0.020**"
="",="(0.020)",="(0.023)",="(0.021)",="(0.008)",="(0.011)",="(0.009)"
="41+ hours",="0.016",="",="0.009",="-0.038***",="",="-0.049***"
="",="(0.011)",="",="(0.011)",="(0.013)",="",="(0.011)"
="Casual",="0.026",="-0.008",="0.067***",="0.038***",="-0.004",="0.051***"
="",="(0.016)",="(0.020)",="(0.018)",="(0.010)",="(0.013)",="(0.011)"
="Tenure",="0.004***",="0.005***",="0.003***",="0.002***",="0.003***",="0.003***"
="",="(0.001)",="(0.001)",="(0.001)",="(0.001)",="(0.001)",="(0.001)"
="Wave=2",="-0.027",="-0.021",="-0.024",="-0.005",="-0.010",="-0.006"
="",="(0.017)",="(0.016)",="(0.019)",="(0.015)",="(0.013)",="(0.018)"
="Wave=3",="0.009",="0.005",="0.012",="0.016",="0.018",="0.014"
="",="(0.019)",="(0.017)",="(0.021)",="(0.015)",="(0.014)",="(0.019)"
="Wave=4",="0.036*",="0.036**",="0.032*",="0.030*",="0.024*",="0.025"
="",="(0.019)",="(0.016)",="(0.019)",="(0.016)",="(0.015)",="(0.019)"
="Wave=5",="0.045**",="0.033*",="0.044**",="0.053***",="0.058***",="0.055***"
="",="(0.019)",="(0.017)",="(0.021)",="(0.018)",="(0.016)",="(0.020)"
="Wave=6",="0.072***",="0.065***",="0.052**",="0.056***",="0.051***",="0.048***"
="",="(0.020)",="(0.018)",="(0.020)",="(0.015)",="(0.017)",="(0.019)"
="Wave=7",="0.103***",="0.099***",="0.098***",="0.082***",="0.088***",="0.087***"
="",="(0.020)",="(0.019)",="(0.019)",="(0.015)",="(0.015)",="(0.020)"
="Wave=8",="0.105***",="0.088***",="0.088***",="0.090***",="0.098***",="0.089***"
="",="(0.021)",="(0.019)",="(0.020)",="(0.015)",="(0.015)",="(0.020)"
="Wave=9",="0.102***",="0.101***",="0.094***",="0.118***",="0.125***",="0.110***"
="",="(0.019)",="(0.018)",="(0.018)",="(0.016)",="(0.016)",="(0.020)"
="Wave=10",="0.142***",="0.131***",="0.124***",="0.132***",="0.149***",="0.132***"
="",="(0.020)",="(0.018)",="(0.022)",="(0.017)",="(0.016)",="(0.020)"
="Wave=11",="0.143***",="0.137***",="0.129***",="0.118***",="0.117***",="0.112***"
="",="(0.019)",="(0.017)",="(0.020)",="(0.015)",="(0.015)",="(0.018)"
="Wave=12",="0.161***",="0.143***",="0.152***",="0.124***",="0.122***",="0.113***"
="",="(0.019)",="(0.018)",="(0.021)",="(0.016)",="(0.015)",="(0.019)"
="Wave=13",="0.149***",="0.151***",="0.145***",="0.121***",="0.114***",="0.116***"
="",="(0.019)",="(0.019)",="(0.021)",="(0.015)",="(0.015)",="(0.019)"
="Wave=14",="0.137***",="0.145***",="0.138***",="0.119***",="0.119***",="0.115***"
="",="(0.020)",="(0.017)",="(0.020)",="(0.015)",="(0.016)",="(0.019)"
="Wave=15",="0.124***",="0.130***",="0.120***",="0.151***",="0.147***",="0.139***"
="",="(0.017)",="(0.018)",="(0.019)",="(0.017)",="(0.016)",="(0.020)"
="Wave=16",="0.168***",="0.142***",="0.156***",="0.141***",="0.141***",="0.142***"
="",="(0.021)",="(0.020)",="(0.021)",="(0.015)",="(0.016)",="(0.020)"
="Wave=17",="0.165***",="0.152***",="0.159***",="0.150***",="0.144***",="0.142***"
="",="(0.022)",="(0.021)",="(0.020)",="(0.016)",="(0.015)",="(0.021)"
="Wave=18",="0.142***",="0.129***",="0.140***",="0.167***",="0.161***",="0.160***"
="",="(0.022)",="(0.020)",="(0.020)",="(0.018)",="(0.018)",="(0.020)"
="Wave=19",="0.187***",="0.196***",="0.181***",="0.187***",="0.182***",="0.174***"
="",="(0.022)",="(0.021)",="(0.023)",="(0.017)",="(0.016)",="(0.020)"
="Technician / Trades",="-0.213***",="",="-0.221***",="-0.411***",="",="-0.399***"
="",="(0.021)",="",="(0.021)",="(0.022)",="",="(0.022)"
="Administration",="-0.273***",="",="-0.283***",="-0.286***",="",="-0.287***"
="",="(0.022)",="",="(0.023)",="(0.017)",="",="(0.018)"
="Machinery",="-0.329***",="",="-0.350***",="-0.466***",="",="-0.466***"
="",="(0.029)",="",="(0.029)",="(0.031)",="",="(0.037)"
="Professional",="-0.049***",="",="-0.072***",="-0.072***",="",="-0.075***"
="",="(0.018)",="",="(0.021)",="(0.016)",="",="(0.016)"
="Community / Service",="-0.311***",="",="-0.296***",="-0.410***",="",="-0.393***"
="",="(0.029)",="",="(0.029)",="(0.018)",="",="(0.020)"
="Sales",="-0.392***",="",="-0.355***",="-0.449***",="",="-0.435***"
="",="(0.028)",="",="(0.028)",="(0.020)",="",="(0.022)"
="Labourer",="-0.411***",="",="-0.430***",="-0.484***",="",="-0.490***"
="",="(0.025)",="",="(0.027)",="(0.024)",="",="(0.025)"
="Children",="",="0.050***",="",="",="-0.004",=""
="",="",="(0.015)",="",="",="(0.011)",=""
="union_yes",="",="",="0.084***",="",="",="0.003"
="",="",="",="(0.014)",="",="",="(0.010)"
="firm_size_20_99",="",="",="0.073***",="",="",="0.028***"
="",="",="",="(0.012)",="",="",="(0.009)"
="firm_size_100_199",="",="",="0.125***",="",="",="0.058***"
="",="",="",="(0.016)",="",="",="(0.014)"
="firm_size_200_499",="",="",="0.217***",="",="",="0.107***"
="",="",="",="(0.020)",="",="",="(0.013)"
="firm_size_500",="",="",="0.244***",="",="",="0.173***"
="",="",="",="(0.018)",="",="",="(0.014)"
="firm_size_unknown",="",="",="0.153*",="",="",="0.072*"
="",="",="",="(0.084)",="",="",="(0.039)"
="Constant",="3.217***",="2.953***",="3.165***",="3.275***",="2.907***",="3.234***"
="",="(0.032)",="(0.025)",="(0.032)",="(0.025)",="(0.021)",="(0.029)"
="q5",="",="",="",="",="",=""
="Public Sector",="-0.089***",="-0.101***",="-0.126***",="0.021*",="0.041***",="-0.007"
="",="(0.019)",="(0.018)",="(0.019)",="(0.013)",="(0.015)",="(0.014)"
="Experience",="0.027***",="0.032***",="0.026***",="0.021***",="0.026***",="0.020***"
="",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.002)"
="Experience^{2}",="-0.000***",="-0.001***",="-0.000***",="-0.000***",="-0.000***",="-0.000***"
="",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)"
="University",="0.296***",="0.457***",="0.278***",="0.202***",="0.407***",="0.194***"
="",="(0.027)",="(0.026)",="(0.027)",="(0.019)",="(0.019)",="(0.017)"
="Diploma / Cert",="0.052***",="0.070***",="0.057***",="0.043**",="0.085***",="0.047***"
="",="(0.018)",="(0.021)",="(0.018)",="(0.017)",="(0.018)",="(0.015)"
="1 child",="0.037*",="",="0.034*",="-0.015",="",="-0.015"
="",="(0.021)",="",="(0.020)",="(0.016)",="",="(0.016)"
="2 children",="0.060***",="",="0.052**",="-0.014",="",="-0.015"
="",="(0.019)",="",="(0.020)",="(0.017)",="",="(0.016)"
="3 children",="0.097***",="",="0.074***",="0.002",="",="0.015"
="",="(0.032)",="",="(0.028)",="(0.026)",="",="(0.024)"
="4+ children",="0.007",="",="-0.035",="0.034",="",="0.035"
="",="(0.045)",="",="(0.048)",="(0.056)",="",="(0.057)"
="Poor health",="-0.062***",="-0.077***",="-0.063***",="-0.042***",="-0.063***",="-0.037***"
="",="(0.018)",="(0.017)",="(0.018)",="(0.014)",="(0.015)",="(0.014)"
="Born - Eng speaking",="0.068**",="0.083***",="0.047*",="0.019",="0.022",="0.002"
="",="(0.030)",="(0.029)",="(0.028)",="(0.024)",="(0.028)",="(0.022)"
="Born - Non-Eng speaking",="-0.096***",="-0.130***",="-0.089***",="0.013",="0.018",="0.005"
="",="(0.025)",="(0.025)",="(0.024)",="(0.019)",="(0.023)",="(0.017)"
="Married / De Facto",="0.083***",="0.104***",="0.078***",="0.038**",="0.029*",="0.039**"
="",="(0.022)",="(0.022)",="(0.022)",="(0.016)",="(0.017)",="(0.015)"
="Seperated / Widowed",="-0.003",="0.021",="-0.001",="-0.006",="-0.035",="-0.006"
="",="(0.034)",="(0.041)",="(0.034)",="(0.025)",="(0.024)",="(0.024)"
="Rural",="-0.048**",="-0.070**",="-0.035",="-0.000",="0.009",="0.015"
="",="(0.023)",="(0.030)",="(0.023)",="(0.024)",="(0.032)",="(0.023)"
="VIC",="-0.013",="",="-0.016",="-0.067***",="",="-0.071***"
="",="(0.021)",="",="(0.019)",="(0.019)",="",="(0.018)"
="WA",="0.099***",="",="0.099***",="-0.027",="",="-0.028"
="",="(0.030)",="",="(0.030)",="(0.025)",="",="(0.022)"
="QLD",="-0.004",="",="0.005",="-0.099***",="",="-0.083***"
="",="(0.025)",="",="(0.025)",="(0.020)",="",="(0.018)"
="SA",="-0.160***",="",="-0.146***",="-0.089***",="",="-0.099***"
="",="(0.027)",="",="(0.023)",="(0.023)",="",="(0.023)"
="NT",="0.115",="",="0.117",="-0.032",="",="0.002"
="",="(0.163)",="",="(0.150)",="(0.073)",="",="(0.073)"
="TAS",="-0.179***",="",="-0.173***",="-0.122***",="",="-0.121***"
="",="(0.040)",="",="(0.039)",="(0.032)",="",="(0.029)"
="ACT",="0.106*",="",="0.110*",="0.011",="",="-0.014"
="",="(0.054)",="",="(0.061)",="(0.031)",="",="(0.038)"
="Shiftwork",="0.182***",="",="0.105***",="0.108***",="",="0.076***"
="",="(0.021)",="",="(0.019)",="(0.018)",="",="(0.020)"
="Part Time",="0.026",="0.007",="0.066**",="0.045***",="0.030*",="0.060***"
="",="(0.032)",="(0.029)",="(0.033)",="(0.015)",="(0.018)",="(0.015)"
="41+ hours",="0.025",="",="0.014",="-0.002",="",="-0.008"
="",="(0.015)",="",="(0.016)",="(0.017)",="",="(0.014)"
="Casual",="0.064**",="0.002",="0.084***",="0.094***",="0.056**",="0.115***"
="",="(0.026)",="(0.024)",="(0.025)",="(0.021)",="(0.024)",="(0.020)"
="Tenure",="0.003**",="0.002**",="0.000",="0.001",="0.003***",="0.002**"
="",="(0.001)",="(0.001)",="(0.001)",="(0.001)",="(0.001)",="(0.001)"
="Wave=2",="-0.034",="-0.043**",="-0.036",="-0.022",="-0.050**",="-0.027"
="",="(0.027)",="(0.021)",="(0.030)",="(0.030)",="(0.021)",="(0.029)"
="Wave=3",="0.001",="0.003",="-0.009",="-0.006",="-0.013",="-0.001"
="",="(0.028)",="(0.026)",="(0.030)",="(0.032)",="(0.022)",="(0.032)"
="Wave=4",="0.026",="0.035",="0.012",="0.032",="0.016",="0.025"
="",="(0.031)",="(0.024)",="(0.032)",="(0.033)",="(0.023)",="(0.034)"
="Wave=5",="0.030",="0.018",="0.037",="0.058",="0.043",="0.057"
="",="(0.030)",="(0.021)",="(0.028)",="(0.038)",="(0.028)",="(0.040)"
="Wave=6",="0.047",="0.063***",="0.053*",="0.069**",="0.028",="0.052"
="",="(0.030)",="(0.024)",="(0.030)",="(0.033)",="(0.024)",="(0.033)"
="Wave=7",="0.091***",="0.116***",="0.089***",="0.090***",="0.061**",="0.076**"
="",="(0.032)",="(0.029)",="(0.033)",="(0.031)",="(0.025)",="(0.031)"
="Wave=8",="0.104***",="0.104***",="0.104***",="0.111***",="0.107***",="0.095***"
="",="(0.030)",="(0.027)",="(0.035)",="(0.035)",="(0.024)",="(0.034)"
="Wave=9",="0.074**",="0.090***",="0.074**",="0.147***",="0.133***",="0.135***"
="",="(0.029)",="(0.025)",="(0.030)",="(0.038)",="(0.031)",="(0.035)"
="Wave=10",="0.143***",="0.142***",="0.146***",="0.149***",="0.136***",="0.132***"
="",="(0.035)",="(0.028)",="(0.033)",="(0.031)",="(0.023)",="(0.030)"
="Wave=11",="0.140***",="0.173***",="0.141***",="0.117***",="0.103***",="0.113***"
="",="(0.030)",="(0.028)",="(0.037)",="(0.031)",="(0.024)",="(0.030)"
="Wave=12",="0.144***",="0.172***",="0.143***",="0.142***",="0.099***",="0.123***"
="",="(0.030)",="(0.026)",="(0.030)",="(0.033)",="(0.023)",="(0.031)"
="Wave=13",="0.168***",="0.190***",="0.172***",="0.119***",="0.087***",="0.107***"
="",="(0.041)",="(0.029)",="(0.038)",="(0.030)",="(0.023)",="(0.030)"
="Wave=14",="0.146***",="0.186***",="0.171***",="0.140***",="0.107***",="0.114***"
="",="(0.031)",="(0.029)",="(0.033)",="(0.032)",="(0.022)",="(0.030)"
="Wave=15",="0.120***",="0.142***",="0.129***",="0.154***",="0.111***",="0.137***"
="",="(0.031)",="(0.025)",="(0.034)",="(0.034)",="(0.028)",="(0.032)"
="Wave=16",="0.150***",="0.159***",="0.155***",="0.148***",="0.144***",="0.132***"
="",="(0.041)",="(0.029)",="(0.033)",="(0.031)",="(0.027)",="(0.031)"
="Wave=17",="0.158***",="0.152***",="0.158***",="0.149***",="0.144***",="0.125***"
="",="(0.035)",="(0.024)",="(0.033)",="(0.032)",="(0.026)",="(0.030)"
="Wave=18",="0.123***",="0.145***",="0.129***",="0.168***",="0.166***",="0.155***"
="",="(0.030)",="(0.025)",="(0.029)",="(0.033)",="(0.029)",="(0.030)"
="Wave=19",="0.175***",="0.179***",="0.199***",="0.205***",="0.207***",="0.189***"
="",="(0.031)",="(0.025)",="(0.032)",="(0.032)",="(0.031)",="(0.033)"
="Technician / Trades",="-0.237***",="",="-0.239***",="-0.452***",="",="-0.438***"
="",="(0.030)",="",="(0.028)",="(0.031)",="",="(0.034)"
="Administration",="-0.304***",="",="-0.306***",="-0.326***",="",="-0.304***"
="",="(0.030)",="",="(0.029)",="(0.026)",="",="(0.023)"
="Machinery",="-0.340***",="",="-0.365***",="-0.474***",="",="-0.437***"
="",="(0.040)",="",="(0.040)",="(0.063)",="",="(0.076)"
="Professional",="-0.048*",="",="-0.063**",="-0.094***",="",="-0.082***"
="",="(0.027)",="",="(0.026)",="(0.024)",="",="(0.021)"
="Community / Service",="-0.347***",="",="-0.324***",="-0.467***",="",="-0.429***"
="",="(0.034)",="",="(0.033)",="(0.028)",="",="(0.026)"
="Sales",="-0.384***",="",="-0.347***",="-0.473***",="",="-0.440***"
="",="(0.038)",="",="(0.038)",="(0.032)",="",="(0.031)"
="Labourer",="-0.448***",="",="-0.442***",="-0.525***",="",="-0.512***"
="",="(0.037)",="",="(0.036)",="(0.037)",="",="(0.033)"
="Children",="",="0.061***",="",="",="-0.016",=""
="",="",="(0.017)",="",="",="(0.016)",=""
="union_yes",="",="",="0.100***",="",="",="0.009"
="",="",="",="(0.018)",="",="",="(0.015)"
="firm_size_20_99",="",="",="0.066***",="",="",="0.008"
="",="",="",="(0.016)",="",="",="(0.015)"
="firm_size_100_199",="",="",="0.106***",="",="",="0.050***"
="",="",="",="(0.025)",="",="",="(0.018)"
="firm_size_200_499",="",="",="0.209***",="",="",="0.102***"
="",="",="",="(0.025)",="",="",="(0.020)"
="firm_size_500",="",="",="0.240***",="",="",="0.184***"
="",="",="",="(0.025)",="",="",="(0.019)"
="firm_size_unknown",="",="",="0.133",="",="",="0.070"
="",="",="",="(0.095)",="",="",="(0.091)"
="Constant",="3.413***",="3.146***",="3.328***",="3.451***",="3.069***",="3.401***"
="",="(0.051)",="(0.032)",="(0.049)",="(0.043)",="(0.026)",="(0.042)"
="Observations",="49598",="49598",="49598",="46893",="46893",="46893"
="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
